cod_ibge,nome_municipio,uf,populacao,ano_referencia
2917904,Jandaíra,BA,9508,2025
2918001,Jequié,BA,169201,2025
2918100,Jeremoabo,BA,39539,2025
2918209,Jiquiriçá,BA,14063,2025
2918308,Jitaúna,BA,14824,2025
2918357,João Dourado,BA,25892,2025
2918407,Juazeiro,BA,256122,2025
2918456,Jucuruçu,BA,9930,2025
2918506,Jussara,BA,17007,2025
2918555,Jussari,BA,6048,2025
2918605,Jussiape,BA,7567,2025
2918704,Lafaiete Coutinho,BA,4228,2025
2918753,Lagoa Real,BA,14550,2025
2918803,Laje,BA,21705,2025
2918902,Lajedão,BA,3994,2025
2919009,Lajedinho,BA,3610,2025
2919058,Lajedo do Tabocal,BA,7683,2025
2919108,Lamarão,BA,9303,2025
2919157,Lapão,BA,27014,2025
2919207,Lauro de Freitas,BA,219564,2025
2919306,Lençóis,BA,11194,2025
2919405,Licínio de Almeida,BA,12202,2025
2919504,Livramento de Nossa Senhora,BA,46376,2025
2919553,Luís Eduardo Magalhães,BA,118382,2025
2919603,Macajuba,BA,10740,2025
2919702,Macarani,BA,22768,2025
2919801,Macaúbas,BA,43653,2025
2919900,Macururé,BA,7435,2025
2919926,Madre de Deus,BA,19224,2025
2919959,Maetinga,BA,7218,2025
2920007,Maiquinique,BA,9009,2025
2920106,Mairi,BA,18130,2025
2920205,Malhada,BA,15814,2025
2920304,Malhada de Pedras,BA,8982,2025
2920403,Manoel Vitorino,BA,14287,2025
2920452,Mansidão,BA,14542,2025
2920502,Maracás,BA,29330,2025
2920601,Maragogipe,BA,37041,2025
2920700,Maraú,BA,25804,2025
2920809,Marcionílio Souza,BA,9475,2025
2920908,Mascote,BA,13918,2025
2921005,Mata de São João,BA,44962,2025
2921054,Matina,BA,10611,2025
2921104,Medeiros Neto,BA,22801,2025
2921203,Miguel Calmon,BA,25263,2025
2921302,Milagres,BA,11436,2025
2921401,Mirangaba,BA,16167,2025
2921450,Mirante,BA,10526,2025
2921500,Monte Santo,BA,49807,2025
2921609,Morpará,BA,8220,2025
2921708,Morro do Chapéu,BA,35235,2025
2921807,Mortugaba,BA,11477,2025
2921906,Mucugê,BA,12712,2025
2922003,Mucuri,BA,40114,2025
2922052,Mulungu do Morro,BA,13648,2025
2922102,Mundo Novo,BA,17197,2025
2922201,Muniz Ferreira,BA,7453,2025
2922250,Muquém do São Francisco,BA,10803,2025
2922300,Muritiba,BA,30180,2025
2922409,Mutuípe,BA,20590,2025
2922508,Nazaré,BA,28427,2025
2922607,Nilo Peçanha,BA,12399,2025
2922656,Nordestina,BA,19711,2025
2922706,Nova Canaã,BA,13970,2025
2922730,Nova Fátima,BA,8283,2025
2922755,Nova Ibiá,BA,6696,2025
2922805,Nova Itarana,BA,8073,2025
2922854,Nova Redenção,BA,7670,2025
2922904,Nova Soure,BA,24865,2025
2923001,Nova Viçosa,BA,41629,2025
2923035,Novo Horizonte,BA,11586,2025
2923050,Novo Triunfo,BA,11060,2025
2923100,Olindina,BA,22956,2025
2923209,Oliveira dos Brejinhos,BA,21323,2025
2923308,Ouriçangas,BA,7925,2025
2923357,Ourolândia,BA,20141,2025
2923407,Palmas de Monte Alto,BA,20666,2025
2923506,Palmeiras,BA,10894,2025
2923605,Paramirim,BA,21025,2025
2923704,Paratinga,BA,30680,2025
2923803,Paripiranga,BA,27860,2025
2923902,Pau Brasil,BA,9537,2025
2924009,Paulo Afonso,BA,119418,2025
2924058,Pé de Serra,BA,13677,2025
2924108,Pedrão,BA,6403,2025
2924207,Pedro Alexandre,BA,14226,2025
2924306,Piatã,BA,20938,2025
2924405,Pilão Arcado,BA,37388,2025
2924504,Pindaí,BA,15125,2025
2924603,Pindobaçu,BA,19601,2025
2924652,Pintadas,BA,10654,2025
2924678,Piraí do Norte,BA,11481,2025
2924702,Piripá,BA,9143,2025
2924801,Piritiba,BA,17697,2025
2924900,Planaltino,BA,8239,2025
2925006,Planalto,BA,24026,2025
2925105,Poções,BA,50773,2025
2925204,Pojuca,BA,33573,2025
2925253,Ponto Novo,BA,18763,2025
2925303,Porto Seguro,BA,182630,2025
2925402,Potiraguá,BA,10651,2025
2925501,Prado,BA,37533,2025
2925600,Presidente Dutra,BA,15677,2025
2925709,Presidente Jânio Quadros,BA,12963,2025
2925758,Presidente Tancredo Neves,BA,29489,2025
2925808,Queimadas,BA,27429,2025
2925907,Quijingue,BA,26443,2025
2925931,Quixabeira,BA,9839,2025
2925956,Rafael Jambeiro,BA,20081,2025
2926004,Remanso,BA,42855,2025
2926103,Retirolândia,BA,14174,2025
2926202,Riachão das Neves,BA,22329,2025
2926301,Riachão do Jacuípe,BA,35188,2025
2926400,Riacho de Santana,BA,32060,2025
2926509,Ribeira do Amparo,BA,14528,2025
2926608,Ribeira do Pombal,BA,56316,2025
2926657,Ribeirão do Largo,BA,10029,2025
2926707,Rio de Contas,BA,13634,2025
2926806,Rio do Antônio,BA,13495,2025
2926905,Rio do Pires,BA,10781,2025
2927002,Rio Real,BA,36966,2025
2927101,Rodelas,BA,10884,2025
2927200,Ruy Barbosa,BA,29590,2025
2927309,Salinas da Margarida,BA,15629,2025
2927408,Salvador,BA,2564204,2025
2927507,Santa Bárbara,BA,21787,2025
2927606,Santa Brígida,BA,15417,2025
2927705,Santa Cruz Cabrália,BA,31007,2025
2927804,Santa Cruz da Vitória,BA,4663,2025
2927903,Santa Inês,BA,10625,2025
2928000,Santaluz,BA,40066,2025
2928059,Santa Luzia,BA,14392,2025
2928109,Santa Maria da Vitória,BA,40474,2025
2928208,Santana,BA,25521,2025
2928307,Santanópolis,BA,9035,2025
2928406,Santa Rita de Cássia,BA,28890,2025
2928505,Santa Terezinha,BA,10882,2025
2928604,Santo Amaro,BA,58398,2025
2928703,Santo Antônio de Jesus,BA,109791,2025
2928802,Santo Estêvão,BA,55146,2025
2928901,São Desidério,BA,34982,2025
2928950,São Domingos,BA,8690,2025
2929008,São Félix,BA,11102,2025
2929057,São Félix do Coribe,BA,15780,2025
2929107,São Felipe,BA,20923,2025
2929206,São Francisco do Conde,BA,41110,2025
2929255,São Gabriel,BA,19229,2025
2929305,São Gonçalo dos Campos,BA,42171,2025
2929354,São José da Vitória,BA,5432,2025
2929370,São José do Jacuípe,BA,10576,2025
2929404,São Miguel das Matas,BA,10615,2025
2929503,São Sebastião do Passé,BA,42944,2025
2929602,Sapeaçu,BA,18656,2025
2929701,Sátiro Dias,BA,16476,2025
2929750,Saubara,BA,11859,2025
2929800,Saúde,BA,10661,2025
2929909,Seabra,BA,48721,2025
2930006,Sebastião Laranjeiras,BA,9581,2025
2930105,Senhor do Bonfim,BA,78090,2025
2930154,Serra do Ramalho,BA,36252,2025
2930204,Sento Sé,BA,40232,2025
2930303,Serra Dourada,BA,17574,2025
2930402,Serra Preta,BA,18754,2025
2930501,Serrinha,BA,84690,2025
2930600,Serrolândia,BA,13863,2025
2930709,Simões Filho,BA,120419,2025
2930758,Sítio do Mato,BA,13982,2025
2930766,Sítio do Quinto,BA,14435,2025
2930774,Sobradinho,BA,27097,2025
2930808,Souto Soares,BA,17724,2025
2930907,Tabocas do Brejo Velho,BA,12368,2025
2931004,Tanhaçu,BA,21787,2025
2931053,Tanque Novo,BA,17812,2025
2931103,Tanquinho,BA,7991,2025
2931202,Taperoá,BA,18556,2025
2931301,Tapiramutá,BA,16226,2025
2931350,Teixeira de Freitas,BA,153738,2025
2931400,Teodoro Sampaio,BA,7280,2025
2931509,Teofilândia,BA,21825,2025
2931608,Teolândia,BA,15978,2025
2931707,Terra Nova,BA,10976,2025
2931806,Tremedal,BA,16646,2025
2931905,Tucano,BA,51016,2025
2932002,Uauá,BA,25449,2025
2932101,Ubaíra,BA,19142,2025
2932200,Ubaitaba,BA,17878,2025
2932309,Ubatã,BA,15839,2025
2932408,Uibaí,BA,13886,2025
2932457,Umburanas,BA,13785,2025
2932507,Una,BA,18254,2025
2932606,Urandi,BA,15776,2025
2932705,Uruçuca,BA,22155,2025
2932804,Utinga,BA,16645,2025
2932903,Valença,BA,90053,2025
2933000,Valente,BA,25132,2025
2933059,Várzea da Roça,BA,14294,2025
2933109,Várzea do Poço,BA,8334,2025
2933158,Várzea Nova,BA,13866,2025
2933174,Varzedo,BA,10328,2025
2933208,Vera Cruz,BA,45191,2025
2933257,Vereda,BA,6157,2025
2933307,Vitória da Conquista,BA,396613,2025
2933406,Wagner,BA,9866,2025
2933455,Wanderley,BA,13460,2025
2933505,Wenceslau Guimarães,BA,25535,2025
2933604,Xique-Xique,BA,47019,2025
3100104,Abadia dos Dourados,MG,6345,2025
3100203,Abaeté,MG,23173,2025
3100302,Abre Campo,MG,14354,2025
3100401,Acaiaca,MG,3998,2025
3100500,Açucena,MG,8926,2025
3100609,Água Boa,MG,12391,2025
3100708,Água Comprida,MG,2171,2025
3100807,Aguanil,MG,4509,2025
3100906,Águas Formosas,MG,18850,2025
3101003,Águas Vermelhas,MG,14567,2025
3101102,Aimorés,MG,26212,2025
3101201,Aiuruoca,MG,6389,2025
3101300,Alagoa,MG,2820,2025
3101409,Albertina,MG,3027,2025
3101508,Além Paraíba,MG,31159,2025
3101607,Alfenas,MG,82303,2025
3101631,Alfredo Vasconcelos,MG,7236,2025
3101706,Almenara,MG,42019,2025
3101805,Alpercata,MG,7019,2025
3101904,Alpinópolis,MG,18673,2025
3102001,Alterosa,MG,14272,2025
3102050,Alto Caparaó,MG,6014,2025
3102100,Alto Rio Doce,MG,10931,2025
3102209,Alvarenga,MG,3983,2025
3102308,Alvinópolis,MG,15358,2025
3102407,Alvorada de Minas,MG,4359,2025
3102506,Amparo do Serra,MG,4574,2025
3102605,Andradas,MG,42501,2025
3102704,Cachoeira de Pajeú,MG,9347,2025
3102803,Andrelândia,MG,12163,2025
3102852,Angelândia,MG,7849,2025
3102902,Antônio Carlos,MG,11350,2025
3103009,Antônio Dias,MG,9375,2025
3103108,Antônio Prado de Minas,MG,1552,2025
3103207,Araçaí,MG,2222,2025
3103306,Aracitaba,MG,2095,2025
3103405,Araçuaí,MG,35185,2025
3103504,Araguari,MG,123432,2025
3103603,Arantina,MG,2998,2025
3103702,Araponga,MG,8218,2025
3103751,Araporã,MG,9069,2025
3103801,Arapuá,MG,2668,2025
3103900,Araújos,MG,9634,2025
3104007,Araxá,MG,118786,2025
3104106,Arceburgo,MG,9335,2025
3104205,Arcos,MG,43653,2025
3104304,Areado,MG,14229,2025
3104403,Argirita,MG,2715,2025
3104452,Aricanduva,MG,4820,2025
3104502,Arinos,MG,17586,2025
3104601,Astolfo Dutra,MG,14633,2025
3104700,Ataléia,MG,13936,2025
3104809,Augusto de Lima,MG,4572,2025
3104908,Baependi,MG,18782,2025
3105004,Baldim,MG,7595,2025
3105103,Bambuí,MG,24203,2025
3105202,Bandeira,MG,4811,2025
3105301,Bandeira do Sul,MG,6183,2025
3105400,Barão de Cocais,MG,32264,2025
3105509,Barão do Monte Alto,MG,4952,2025
3105608,Barbacena,MG,129695,2025
3105707,Barra Longa,MG,5717,2025
3105905,Barroso,MG,20604,2025
3106002,Bela Vista de Minas,MG,10427,2025
3106101,Belmiro Braga,MG,3292,2025
3106200,Belo Horizonte,MG,2415872,2025
3106309,Belo Oriente,MG,24546,2025
3106408,Belo Vale,MG,9012,2025
3106507,Berilo,MG,9638,2025
3106606,Bertópolis,MG,4546,2025
3106655,Berizal,MG,4270,2025
3106705,Betim,MG,431433,2025
3106804,Bias Fortes,MG,3367,2025
3106903,Bicas,MG,14358,2025
3107000,Biquinhas,MG,2397,2025
3107109,Boa Esperança,MG,41443,2025
3107208,Bocaina de Minas,MG,5530,2025
3107307,Bocaiúva,MG,49797,2025
3107406,Bom Despacho,MG,54377,2025
3107505,Bom Jardim de Minas,MG,6988,2025
3107604,Bom Jesus da Penha,MG,4677,2025
3107703,Bom Jesus do Amparo,MG,5786,2025
3107802,Bom Jesus do Galho,MG,14719,2025
3107901,Bom Repouso,MG,13312,2025
3108008,Bom Sucesso,MG,17515,2025
3108107,Bonfim,MG,7710,2025
3108206,Bonfinópolis de Minas,MG,5600,2025
3108255,Bonito de Minas,MG,10525,2025
3108305,Borda da Mata,MG,17837,2025
3108404,Botelhos,MG,15141,2025
3108503,Botumirim,MG,5806,2025
3108552,Brasilândia de Minas,MG,15485,2025
3108602,Brasília de Minas,MG,33262,2025
3108701,Brás Pires,MG,4296,2025
3108800,Braúnas,MG,4445,2025
3108909,Brazópolis,MG,14491,2025
3109006,Brumadinho,MG,41090,2025
3109105,Bueno Brandão,MG,11168,2025
3109204,Buenópolis,MG,9171,2025
3109253,Bugre,MG,4159,2025
3109303,Buritis,MG,24779,2025
3109402,Buritizeiro,MG,23908,2025
3109451,Cabeceira Grande,MG,6811,2025
3109501,Cabo Verde,MG,11269,2025
3109600,Cachoeira da Prata,MG,3785,2025
3109709,Cachoeira de Minas,MG,12302,2025
3109808,Cachoeira Dourada,MG,2337,2025
3109907,Caetanópolis,MG,11906,2025
3110004,Caeté,MG,39775,2025
3110103,Caiana,MG,5484,2025
3110202,Cajuri,MG,4191,2025
3110301,Caldas,MG,14628,2025
3110400,Camacho,MG,2851,2025
3110509,Camanducaia,MG,27860,2025
3110608,Cambuí,MG,31066,2025
3110707,Cambuquira,MG,12551,2025
3110806,Campanário,MG,2884,2025
3110905,Campanha,MG,16372,2025
3111002,Campestre,MG,21155,2025
3111101,Campina Verde,MG,18188,2025
3111150,Campo Azul,MG,3806,2025
3111200,Campo Belo,MG,54027,2025
3111309,Campo do Meio,MG,11625,2025
3111408,Campo Florido,MG,8931,2025
3111507,Campos Altos,MG,13076,2025
3111606,Campos Gerais,MG,26749,2025
3111705,Canaã,MG,4839,2025
3111804,Canápolis,MG,10716,2025
3111903,Cana Verde,MG,5342,2025
3112000,Candeias,MG,14211,2025
3112059,Cantagalo,MG,4029,2025
3112109,Caparaó,MG,5138,2025
3112208,Capela Nova,MG,4397,2025
3112307,Capelinha,MG,41858,2025
3112406,Capetinga,MG,6627,2025
3112505,Capim Branco,MG,11210,2025
3112604,Capinópolis,MG,14872,2025
3112653,Capitão Andrade,MG,4634,2025
3112703,Capitão Enéas,MG,14403,2025
3112802,Capitólio,MG,10991,2025
3112901,Caputira,MG,9128,2025
3113008,Caraí,MG,19511,2025
3113107,Caranaíba,MG,2942,2025
3113206,Carandaí,MG,24403,2025
3113305,Carangola,MG,32134,2025
3113404,Caratinga,MG,90890,2025
3113503,Carbonita,MG,8603,2025
3113602,Careaçu,MG,7062,2025
3113701,Carlos Chagas,MG,18783,2025
3113800,Carmésia,MG,2693,2025
3113909,Carmo da Cachoeira,MG,11767,2025
3114006,Carmo da Mata,MG,11291,2025
3114105,Carmo de Minas,MG,14125,2025
3114204,Carmo do Cajuru,MG,24581,2025
3114303,Carmo do Paranaíba,MG,29885,2025
3114402,Carmo do Rio Claro,MG,21506,2025
3114501,Carmópolis de Minas,MG,18561,2025
3114550,Carneirinho,MG,9633,2025
3114600,Carrancas,MG,4161,2025
3114709,Carvalhópolis,MG,3419,2025
3114808,Carvalhos,MG,4503,2025
3114907,Casa Grande,MG,2260,2025
3115003,Cascalho Rico,MG,2751,2025
3115102,Cássia,MG,17491,2025
3115201,Conceição da Barra de Minas,MG,3576,2025
3115300,Cataguases,MG,67732,2025
3115359,Catas Altas,MG,5706,2025
3115409,Catas Altas da Noruega,MG,3124,2025
3115458,Catuji,MG,7248,2025
3115474,Catuti,MG,4788,2025
3115508,Caxambu,MG,21412,2025
3115607,Cedro do Abaeté,MG,1084,2025
3115706,Central de Minas,MG,6213,2025
3115805,Centralina,MG,10447,2025
3115904,Chácara,MG,3194,2025
3116001,Chalé,MG,6289,2025
3116100,Chapada do Norte,MG,9763,2025
3116159,Chapada Gaúcha,MG,12904,2025
3116209,Chiador,MG,2868,2025
3116308,Cipotânea,MG,5549,2025
3116407,Claraval,MG,4786,2025
3116506,Claro dos Poções,MG,7230,2025
3116605,Cláudio,MG,31936,2025
3116704,Coimbra,MG,7293,2025
3116803,Coluna,MG,8206,2025
3116902,Comendador Gomes,MG,2804,2025
3117009,Comercinho,MG,6540,2025
3117108,Conceição da Aparecida,MG,10705,2025
3117207,Conceição das Pedras,MG,2840,2025
3117306,Conceição das Alagoas,MG,30278,2025
3117405,Conceição de Ipanema,MG,4503,2025
3117504,Conceição do Mato Dentro,MG,24559,2025
3117603,Conceição do Pará,MG,5584,2025
3117702,Conceição do Rio Verde,MG,12765,2025
3117801,Conceição dos Ouros,MG,11218,2025
3117836,Cônego Marinho,MG,7433,2025
3117876,Confins,MG,7758,2025
3117900,Congonhal,MG,11444,2025
3118007,Congonhas,MG,55272,2025
3118106,Congonhas do Norte,MG,4924,2025
3118205,Conquista,MG,6878,2025
3118304,Conselheiro Lafaiete,MG,138946,2025
3118403,Conselheiro Pena,MG,21052,2025
3118502,Consolação,MG,1569,2025
3118601,Contagem,MG,651718,2025
3118700,Coqueiral,MG,9188,2025
3118809,Coração de Jesus,MG,26138,2025
3118908,Cordisburgo,MG,7535,2025
3119005,Cordislândia,MG,3236,2025
3119104,Corinto,MG,23988,2025
3119203,Coroaci,MG,11240,2025
3119302,Coromandel,MG,30114,2025
3119401,Coronel Fabriciano,MG,108708,2025
3119500,Coronel Murta,MG,8237,2025
3119609,Coronel Pacheco,MG,2789,2025
3119708,Coronel Xavier Chaves,MG,3599,2025
3119807,Córrego Danta,MG,2956,2025
3119906,Córrego do Bom Jesus,MG,4462,2025
3119955,Córrego Fundo,MG,6333,2025
3120003,Córrego Novo,MG,2900,2025
3120102,Couto de Magalhães de Minas,MG,4351,2025
3120151,Crisólita,MG,5256,2025
3120201,Cristais,MG,12634,2025
3120300,Cristália,MG,5133,2025
3120409,Cristiano Otoni,MG,4719,2025
3120508,Cristina,MG,10643,2025
3120607,Crucilândia,MG,5674,2025
3120706,Cruzeiro da Fortaleza,MG,3616,2025
3120805,Cruzília,MG,15831,2025
3120839,Cuparaque,MG,3958,2025
3120870,Curral de Dentro,MG,7662,2025
3120904,Curvelo,MG,84297,2025
3121001,Datas,MG,5635,2025
3121100,Delfim Moreira,MG,8133,2025
3121209,Delfinópolis,MG,8851,2025
3121258,Delta,MG,11143,2025
3121308,Descoberto,MG,5070,2025
3121407,Desterro de Entre Rios,MG,7941,2025
3121506,Desterro do Melo,MG,3060,2025
3121605,Diamantina,MG,49493,2025
3121704,Diogo de Vasconcelos,MG,3581,2025
3121803,Dionísio,MG,6689,2025
3121902,Divinésia,MG,4481,2025
3122009,Divino,MG,21428,2025
3122108,Divino das Laranjeiras,MG,4147,2025
3122207,Divinolândia de Minas,MG,6583,2025
3122306,Divinópolis,MG,243583,2025
3122355,Divisa Alegre,MG,6541,2025
3122405,Divisa Nova,MG,6002,2025
3122454,Divisópolis,MG,10659,2025
3122470,Dom Bosco,MG,3763,2025
3122504,Dom Cavati,MG,4967,2025
3122603,Dom Joaquim,MG,5074,2025
3122702,Dom Silvério,MG,5355,2025
3122801,Dom Viçoso,MG,3184,2025
3122900,Dona Euzébia,MG,6250,2025
3123007,Dores de Campos,MG,10359,2025
3123106,Dores de Guanhães,MG,5114,2025
3123205,Dores do Indaiá,MG,12730,2025
3123304,Dores do Turvo,MG,5192,2025
3123403,Doresópolis,MG,1498,2025
3123502,Douradoquara,MG,1869,2025
3123528,Durandé,MG,8065,2025
3123601,Elói Mendes,MG,27429,2025
3123700,Engenheiro Caldas,MG,14501,2025
3123809,Engenheiro Navarro,MG,6373,2025
3123858,Entre Folhas,MG,5295,2025
3123908,Entre Rios de Minas,MG,15157,2025
3124005,Ervália,MG,21091,2025
3124104,Esmeraldas,MG,93103,2025
3124203,Espera Feliz,MG,24844,2025
3124302,Espinosa,MG,31375,2025
3124401,Espírito Santo do Dourado,MG,7132,2025
3124500,Estiva,MG,11880,2025
3124609,Estrela Dalva,MG,2189,2025
3124708,Estrela do Indaiá,MG,2711,2025
3124807,Estrela do Sul,MG,6897,2025
3124906,Eugenópolis,MG,11096,2025
3125002,Ewbank da Câmara,MG,3986,2025
3125101,Extrema,MG,59336,2025
3125200,Fama,MG,2676,2025
3125309,Faria Lemos,MG,3230,2025
3125408,Felício dos Santos,MG,5251,2025
3125507,São Gonçalo do Rio Preto,MG,3099,2025
3125606,Felisburgo,MG,6575,2025
3125705,Felixlândia,MG,14280,2025
3125804,Fernandes Tourinho,MG,2814,2025
3125903,Ferros,MG,9603,2025
3125952,Fervedouro,MG,10705,2025
3126000,Florestal,MG,8469,2025
3126109,Formiga,MG,70897,2025
3126208,Formoso,MG,8095,2025
3126307,Fortaleza de Minas,MG,3453,2025
3126406,Fortuna de Minas,MG,3230,2025
3126505,Francisco Badaró,MG,7053,2025
3126604,Francisco Dumont,MG,4547,2025
3126703,Francisco Sá,MG,23753,2025
3126752,Franciscópolis,MG,5023,2025
3126802,Frei Gaspar,MG,5731,2025
3126901,Frei Inocêncio,MG,8301,2025
3126950,Frei Lagonegro,MG,3481,2025
3127008,Fronteira,MG,14946,2025
3127057,Fronteira dos Vales,MG,4389,2025
3127073,Fruta de Leite,MG,4538,2025
3127107,Frutal,MG,61275,2025
3127206,Funilândia,MG,4934,2025
3127305,Galiléia,MG,6244,2025
3127339,Gameleiras,MG,4847,2025
3127354,Glaucilândia,MG,2991,2025
3127370,Goiabeira,MG,2859,2025
3127388,Goianá,MG,4214,2025
3127404,Gonçalves,MG,4922,2025
3127503,Gonzaga,MG,5235,2025
3127602,Gouveia,MG,11536,2025
3127701,Governador Valadares,MG,266561,2025
3127800,Grão Mogol,MG,14037,2025
3127909,Grupiara,MG,1428,2025
3128006,Guanhães,MG,33517,2025
3128105,Guapé,MG,14076,2025
3128204,Guaraciaba,MG,9901,2025
3128253,Guaraciama,MG,5224,2025
3128303,Guaranésia,MG,19646,2025
3128402,Guarani,MG,7731,2025
3128501,Guarará,MG,3091,2025
3128600,Guarda-Mor,MG,6687,2025
3128709,Guaxupé,MG,52744,2025
3128808,Guidoval,MG,7285,2025
3128907,Guimarânia,MG,8880,2025
3129004,Guiricema,MG,7803,2025
3129103,Gurinhatã,MG,5154,2025
3129202,Heliodora,MG,6278,2025
3129301,Iapu,MG,12583,2025
3129400,Ibertioga,MG,5346,2025
3129509,Ibiá,MG,22554,2025
3129608,Ibiaí,MG,6172,2025
3129657,Ibiracatu,MG,5113,2025
3129707,Ibiraci,MG,10996,2025
3129806,Ibirité,MG,179582,2025
3129905,Ibitiúra de Minas,MG,3440,2025
3130002,Ibituruna,MG,2733,2025
3130051,Icaraí de Minas,MG,10914,2025
3130101,Igarapé,MG,49120,2025
3130200,Igaratinga,MG,11345,2025
3130309,Iguatama,MG,6782,2025
3130408,Ijaci,MG,7358,2025
3130507,Ilicínea,MG,13248,2025
3130556,Imbé de Minas,MG,7244,2025
3130606,Inconfidentes,MG,7537,2025
3130655,Indaiabira,MG,6328,2025
3130705,Indianópolis,MG,6311,2025
3130804,Ingaí,MG,2632,2025
3130903,Inhapim,MG,22925,2025
3131000,Inhaúma,MG,6465,2025
3131109,Inimutaba,MG,7615,2025
3131158,Ipaba,MG,17587,2025
3131208,Ipanema,MG,20181,2025
3131307,Ipatinga,MG,235311,2025
3131406,Ipiaçu,MG,3807,2025
3131505,Ipuiúna,MG,9283,2025
3131604,Iraí de Minas,MG,7467,2025
3131703,Itabira,MG,118053,2025
3131802,Itabirinha,MG,10548,2025
3131901,Itabirito,MG,56369,2025
3132008,Itacambira,MG,4227,2025
3132107,Itacarambi,MG,17502,2025
3132206,Itaguara,MG,14415,2025
3132305,Itaipé,MG,10482,2025
3132404,Itajubá,MG,96855,2025
3132503,Itamarandiba,MG,34210,2025
3132602,Itamarati de Minas,MG,3710,2025
3132701,Itambacuri,MG,21210,2025
3132800,Itambé do Mato Dentro,MG,2168,2025
3132909,Itamogi,MG,11092,2025
3133006,Itamonte,MG,15245,2025
3133105,Itanhandu,MG,15751,2025
3133204,Itanhomi,MG,11264,2025
3133303,Itaobim,MG,19263,2025
3133402,Itapagipe,MG,14014,2025
3133501,Itapecerica,MG,21456,2025
3133600,Itapeva,MG,13561,2025
3133709,Itatiaiuçu,MG,13779,2025
3133758,Itaú de Minas,MG,14634,2025
3133808,Itaúna,MG,103272,2025
3133907,Itaverava,MG,5747,2025
3134004,Itinga,MG,13954,2025
3134103,Itueta,MG,6234,2025
3134202,Ituiutaba,MG,106775,2025
3134301,Itumirim,MG,6876,2025
3134400,Iturama,MG,40259,2025
3134509,Itutinga,MG,4366,2025
3134608,Jaboticatubas,MG,21407,2025
3134707,Jacinto,MG,11115,2025
3134806,Jacuí,MG,7668,2025
3134905,Jacutinga,MG,26888,2025
3135001,Jaguaraçu,MG,3181,2025
3135050,Jaíba,MG,39639,2025
3135076,Jampruca,MG,4266,2025
3135100,Janaúba,MG,73555,2025
3135209,Januária,MG,67123,2025
3135308,Japaraíba,MG,4706,2025
3135357,Japonvar,MG,8385,2025
3135407,Jeceaba,MG,6476,2025
3135456,Jenipapo de Minas,MG,6072,2025
3135506,Jequeri,MG,12636,2025
3135605,Jequitaí,MG,6379,2025
3135704,Jequitibá,MG,6142,2025
3135803,Jequitinhonha,MG,24516,2025
3135902,Jesuânia,MG,5320,2025
3136009,Joaíma,MG,14035,2025
3136108,Joanésia,MG,4246,2025
3136207,João Monlevade,MG,83791,2025
3136306,João Pinheiro,MG,48725,2025
3136405,Joaquim Felício,MG,3868,2025
3136504,Jordânia,MG,10541,2025
3136520,José Gonçalves de Minas,MG,3963,2025
3136553,José Raydan,MG,4349,2025
3136579,Josenópolis,MG,3557,2025
3136603,Nova União,MG,6107,2025
3136652,Juatuba,MG,33249,2025
3136702,Juiz de Fora,MG,567730,2025
3136801,Juramento,MG,3798,2025
3136900,Juruaia,MG,11652,2025
3136959,Juvenília,MG,5937,2025
3137007,Ladainha,MG,14263,2025
3137106,Lagamar,MG,6622,2025
3137205,Lagoa da Prata,MG,53927,2025
3137304,Lagoa dos Patos,MG,3237,2025
3137403,Lagoa Dourada,MG,13152,2025
